GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
37125,2006,Moore County,North Carolina,84280.0,6.6,8319.0,23.39,642.0,46940.0,170700.0,27.8,77.75,14.7,5.65,0.61,0.7,0.01,0.55,0.03,427.0,118.0,1.42,5.13,0,0,0
37125,2007,Moore County,North Carolina,84280.0,6.6,8613.0,23.39,642.0,46940.0,170700.0,27.8,77.75,14.7,5.65,0.61,0.7,0.01,0.55,0.03,526.0,140.0,1.63,6.11,0,0,0
37125,2008,Moore County,North Carolina,84280.0,6.6,8906.0,23.39,642.0,46940.0,170700.0,27.8,77.75,14.7,5.65,0.61,0.7,0.01,0.55,0.03,450.0,2.0,0.02,5.05,0,0,0
37125,2009,Moore County,North Carolina,84280.0,6.6,9200.0,23.39,642.0,46940.0,170700.0,27.8,77.75,14.7,5.65,0.61,0.7,0.01,0.55,0.03,407.0,142.0,1.54,4.42,0,0,0
37125,2010,Moore County,North Carolina,88247.0,10.63,9494.0,25.29,689.0,48238.0,196700.0,29.4,77.61,13.29,5.96,0.78,0.83,0.03,1.39,0.11,525.0,235.0,2.48,5.53,0,0,0
37125,2011,Moore County,North Carolina,91743.0,10.63,9855.0,25.39,771.0,50998.0,199100.0,28.8,77.32,12.34,6.22,0.69,1.08,0.0,2.2,0.15,551.0,209.0,2.12,5.59,0,0,0
37125,2012,Moore County,North Carolina,91743.0,10.63,10215.0,25.39,771.0,50998.0,199100.0,28.8,77.32,12.34,6.22,0.69,1.08,0.0,2.2,0.15,408.0,195.0,1.91,3.99,0,0,0
37125,2013,Moore County,North Carolina,91743.0,10.63,10576.0,25.39,771.0,50998.0,199100.0,28.8,77.32,12.34,6.22,0.69,1.08,0.0,2.2,0.15,372.0,124.0,1.17,3.52,0,0,0
37125,2014,Moore County,North Carolina,91743.0,10.63,10936.0,25.39,771.0,50998.0,199100.0,28.8,77.32,12.34,6.22,0.69,1.08,0.0,2.2,0.15,375.0,177.0,1.62,3.43,0,0,0
37125,2015,Moore County,North Carolina,91743.0,10.63,11297.0,25.39,771.0,50998.0,199100.0,28.8,77.32,12.34,6.22,0.69,1.08,0.0,2.2,0.15,428.0,190.0,1.68,3.79,0,0,0
37125,2016,Moore County,North Carolina,91743.0,10.63,11657.0,25.39,771.0,50998.0,199100.0,28.8,77.32,12.34,6.22,0.69,1.08,0.0,2.2,0.15,462.0,226.0,1.94,3.96,0,0,0
37127,2000,Nash County,North Carolina,87420.0,13.44,10852.0,32.26,494.0,37147.0,95800.0,24.3,61.0,33.75,3.36,0.4,0.55,0.02,0.83,0.09,,,,,0,0,0
37127,2001,Nash County,North Carolina,87420.0,13.44,11096.0,32.26,494.0,37147.0,95800.0,24.3,61.0,33.75,3.36,0.4,0.55,0.02,0.83,0.09,4174.0,1064.0,9.59,37.62,1,0,0
37127,2002,Nash County,North Carolina,87420.0,13.44,11340.0,32.26,494.0,37147.0,95800.0,24.3,61.0,33.75,3.36,0.4,0.55,0.02,0.83,0.09,8075.0,1121.0,9.89,71.21,0,0,0
37127,2003,Nash County,North Carolina,87420.0,13.44,11584.0,32.26,494.0,37147.0,95800.0,24.3,61.0,33.75,3.36,0.4,0.55,0.02,0.83,0.09,7289.0,535.0,4.62,62.92,0,0,0
37127,2004,Nash County,North Carolina,87420.0,13.44,11828.0,32.26,494.0,37147.0,95800.0,24.3,61.0,33.75,3.36,0.4,0.55,0.02,0.83,0.09,,,,,0,0,0
37127,2005,Nash County,North Carolina,92814.0,11.59,12072.0,35.92,642.0,42909.0,115700.0,26.5,57.23,36.15,4.57,0.34,0.85,0.0,0.8,0.06,,,,,0,0,0
37127,2006,Nash County,North Carolina,92814.0,11.59,12316.0,35.92,642.0,42909.0,115700.0,26.5,57.23,36.15,4.57,0.34,0.85,0.0,0.8,0.06,,,,,0,0,0
37127,2007,Nash County,North Carolina,92814.0,11.59,12560.0,35.92,642.0,42909.0,115700.0,26.5,57.23,36.15,4.57,0.34,0.85,0.0,0.8,0.06,,,,,0,0,0
37127,2008,Nash County,North Carolina,92814.0,11.59,12804.0,35.92,642.0,42909.0,115700.0,26.5,57.23,36.15,4.57,0.34,0.85,0.0,0.8,0.06,,,,,0,0,0
37127,2009,Nash County,North Carolina,92814.0,11.59,13048.0,35.92,642.0,42909.0,115700.0,26.5,57.23,36.15,4.57,0.34,0.85,0.0,0.8,0.06,,,,,0,0,0
37127,2010,Nash County,North Carolina,95840.0,13.72,13292.0,35.18,743.0,43757.0,118300.0,30.6,54.02,36.99,6.28,0.59,0.74,0.02,1.25,0.12,,,,,0,0,0
37127,2011,Nash County,North Carolina,94722.0,13.38,13455.0,35.63,728.0,42713.0,118600.0,32.2,52.19,38.03,6.48,0.61,0.76,0.0,1.87,0.06,,,,,0,0,0
37127,2012,Nash County,North Carolina,94722.0,13.38,13619.0,35.63,728.0,42713.0,118600.0,32.2,52.19,38.03,6.48,0.61,0.76,0.0,1.87,0.06,,,,,0,0,0
37127,2013,Nash County,North Carolina,94722.0,13.38,13782.0,35.63,728.0,42713.0,118600.0,32.2,52.19,38.03,6.48,0.61,0.76,0.0,1.87,0.06,,,,,0,0,0
37127,2014,Nash County,North Carolina,94722.0,13.38,13945.0,35.63,728.0,42713.0,118600.0,32.2,52.19,38.03,6.48,0.61,0.76,0.0,1.87,0.06,,,,,0,0,0
37127,2015,Nash County,North Carolina,94722.0,13.38,14109.0,35.63,728.0,42713.0,118600.0,32.2,52.19,38.03,6.48,0.61,0.76,0.0,1.87,0.06,,,,,0,0,0
37127,2016,Nash County,North Carolina,94722.0,13.38,14272.0,35.63,728.0,42713.0,118600.0,32.2,52.19,38.03,6.48,0.61,0.76,0.0,1.87,0.06,,,,,0,0,0
37129,2000,New Hanover County,North Carolina,160307.0,13.05,24074.0,35.31,631.0,40172.0,135600.0,29.0,78.88,16.84,2.04,0.36,0.83,0.05,0.87,0.12,,,,,0,0,0
37129,2001,New Hanover County,North Carolina,160307.0,13.05,25128.0,35.31,631.0,40172.0,135600.0,29.0,78.88,16.84,2.04,0.36,0.83,0.05,0.87,0.12,,,,,0,0,0
37129,2002,New Hanover County,North Carolina,160307.0,13.05,26183.0,35.31,631.0,40172.0,135600.0,29.0,78.88,16.84,2.04,0.36,0.83,0.05,0.87,0.12,,,,,0,0,0
37129,2003,New Hanover County,North Carolina,160307.0,13.05,27237.0,35.31,631.0,40172.0,135600.0,29.0,78.88,16.84,2.04,0.36,0.83,0.05,0.87,0.12,,,,,0,0,0
37129,2004,New Hanover County,North Carolina,160307.0,13.05,28291.0,35.31,631.0,40172.0,135600.0,29.0,78.88,16.84,2.04,0.36,0.83,0.05,0.87,0.12,3864.0,1288.0,4.55,13.66,0,0,0
37129,2005,New Hanover County,North Carolina,189463.0,8.9,29346.0,38.53,820.0,47644.0,218300.0,32.8,78.34,15.46,3.25,0.34,1.16,0.02,1.14,0.29,4312.0,1037.0,3.53,14.69,0,0,0
37129,2006,New Hanover County,North Carolina,189463.0,8.9,30400.0,38.53,820.0,47644.0,218300.0,32.8,78.34,15.46,3.25,0.34,1.16,0.02,1.14,0.29,4029.0,969.0,3.19,13.25,0,0,0
37129,2007,New Hanover County,North Carolina,189463.0,8.9,31454.0,38.53,820.0,47644.0,218300.0,32.8,78.34,15.46,3.25,0.34,1.16,0.02,1.14,0.29,4276.0,1764.0,5.61,13.59,0,0,0
37129,2008,New Hanover County,North Carolina,189463.0,8.9,32508.0,38.53,820.0,47644.0,218300.0,32.8,78.34,15.46,3.25,0.34,1.16,0.02,1.14,0.29,4167.0,1892.0,5.82,12.82,0,0,0
37129,2009,New Hanover County,North Carolina,189463.0,8.9,33563.0,38.53,820.0,47644.0,218300.0,32.8,78.34,15.46,3.25,0.34,1.16,0.02,1.14,0.29,3782.0,1915.0,5.71,11.27,0,0,0
37129,2010,New Hanover County,North Carolina,202667.0,9.95,34617.0,40.23,889.0,50420.0,222000.0,32.4,76.79,14.54,5.29,0.39,1.17,0.05,1.58,0.17,3716.0,1727.0,4.99,10.73,0,0,0
37129,2011,New Hanover County,North Carolina,213091.0,11.39,35564.0,42.72,907.0,50088.0,214300.0,32.1,76.74,14.27,5.38,0.38,1.36,0.04,1.69,0.14,3588.0,1219.0,3.43,10.09,0,0,0
37129,2012,New Hanover County,North Carolina,213091.0,11.39,36510.0,42.72,907.0,50088.0,214300.0,32.1,76.74,14.27,5.38,0.38,1.36,0.04,1.69,0.14,3278.0,1244.0,3.41,8.98,0,0,0
37129,2013,New Hanover County,North Carolina,213091.0,11.39,37457.0,42.72,907.0,50088.0,214300.0,32.1,76.74,14.27,5.38,0.38,1.36,0.04,1.69,0.14,3450.0,1436.0,3.83,9.21,0,0,0
37129,2014,New Hanover County,North Carolina,213091.0,11.39,38404.0,42.72,907.0,50088.0,214300.0,32.1,76.74,14.27,5.38,0.38,1.36,0.04,1.69,0.14,3402.0,1474.0,3.84,8.86,0,0,0
37129,2015,New Hanover County,North Carolina,213091.0,11.39,39350.0,42.72,907.0,50088.0,214300.0,32.1,76.74,14.27,5.38,0.38,1.36,0.04,1.69,0.14,3100.0,1405.0,3.57,7.88,0,0,0
37129,2016,New Hanover County,North Carolina,213091.0,11.39,40297.0,42.72,907.0,50088.0,214300.0,32.1,76.74,14.27,5.38,0.38,1.36,0.04,1.69,0.14,2979.0,1483.0,3.68,7.39,0,0,0
37131,2000,Northampton County,North Carolina,22086.0,21.26,1999.0,23.0,386.0,26652.0,57500.0,27.5,38.95,59.3,0.73,0.29,0.09,0.05,0.56,0.03,73.0,38.0,1.9,3.65,1,0,0
37131,2001,Northampton County,North Carolina,22086.0,21.26,2050.0,23.0,386.0,26652.0,57500.0,27.5,38.95,59.3,0.73,0.29,0.09,0.05,0.56,0.03,96.0,29.0,1.41,4.68,1,0,0
37131,2002,Northampton County,North Carolina,22086.0,21.26,2101.0,23.0,386.0,26652.0,57500.0,27.5,38.95,59.3,0.73,0.29,0.09,0.05,0.56,0.03,162.0,28.0,1.33,7.71,0,0,0
37131,2003,Northampton County,North Carolina,22086.0,21.26,2152.0,23.0,386.0,26652.0,57500.0,27.5,38.95,59.3,0.73,0.29,0.09,0.05,0.56,0.03,180.0,51.0,2.37,8.36,0,0,0
37131,2004,Northampton County,North Carolina,22086.0,21.26,2203.0,23.0,386.0,26652.0,57500.0,27.5,38.95,59.3,0.73,0.29,0.09,0.05,0.56,0.03,171.0,71.0,3.22,7.76,0,0,0
37131,2005,Northampton County,North Carolina,20611.0,16.56,2254.0,26.11,514.0,29349.0,72300.0,33.1,39.9,57.62,1.12,0.09,0.04,0.0,1.23,0.0,127.0,42.0,1.86,5.63,0,0,0
37131,2006,Northampton County,North Carolina,20611.0,16.56,2305.0,26.11,514.0,29349.0,72300.0,33.1,39.9,57.62,1.12,0.09,0.04,0.0,1.23,0.0,138.0,40.0,1.74,5.99,0,0,0
37131,2007,Northampton County,North Carolina,20611.0,16.56,2356.0,26.11,514.0,29349.0,72300.0,33.1,39.9,57.62,1.12,0.09,0.04,0.0,1.23,0.0,133.0,56.0,2.38,5.65,0,0,0
37131,2008,Northampton County,North Carolina,20611.0,16.56,2407.0,26.11,514.0,29349.0,72300.0,33.1,39.9,57.62,1.12,0.09,0.04,0.0,1.23,0.0,75.0,33.0,1.37,3.12,0,0,0
37131,2009,Northampton County,North Carolina,20611.0,16.56,2458.0,26.11,514.0,29349.0,72300.0,33.1,39.9,57.62,1.12,0.09,0.04,0.0,1.23,0.0,102.0,53.0,2.16,4.15,0,0,0
37131,2010,Northampton County,North Carolina,22099.0,19.83,2509.0,27.29,590.0,30911.0,77800.0,35.1,38.9,58.13,1.38,0.41,0.17,0.0,0.87,0.14,90.0,58.0,2.31,3.59,0,0,0
37131,2011,Northampton County,North Carolina,21011.0,21.4,2533.0,31.05,644.0,30429.0,82500.0,38.0,38.56,56.71,1.86,0.23,0.11,0.06,2.47,0.0,104.0,54.0,2.13,4.11,0,0,0
37131,2012,Northampton County,North Carolina,21011.0,21.4,2556.0,31.05,644.0,30429.0,82500.0,38.0,38.56,56.71,1.86,0.23,0.11,0.06,2.47,0.0,84.0,36.0,1.41,3.29,0,0,0
37131,2013,Northampton County,North Carolina,21011.0,21.4,2580.0,31.05,644.0,30429.0,82500.0,38.0,38.56,56.71,1.86,0.23,0.11,0.06,2.47,0.0,105.0,33.0,1.28,4.07,0,0,0
37131,2014,Northampton County,North Carolina,21011.0,21.4,2604.0,31.05,644.0,30429.0,82500.0,38.0,38.56,56.71,1.86,0.23,0.11,0.06,2.47,0.0,113.0,66.0,2.53,4.34,0,0,0
37131,2015,Northampton County,North Carolina,21011.0,21.4,2627.0,31.05,644.0,30429.0,82500.0,38.0,38.56,56.71,1.86,0.23,0.11,0.06,2.47,0.0,139.0,63.0,2.4,5.29,0,0,0
37131,2016,Northampton County,North Carolina,21011.0,21.4,2651.0,31.05,644.0,30429.0,82500.0,38.0,38.56,56.71,1.86,0.23,0.11,0.06,2.47,0.0,125.0,82.0,3.09,4.72,0,0,0
37133,2000,Onslow County,North Carolina,150355.0,12.91,20149.0,41.87,518.0,33756.0,85900.0,23.1,69.57,18.07,7.25,0.65,1.63,0.17,2.43,0.24,,,,,0,0,0
37133,2001,Onslow County,North Carolina,150355.0,12.91,20710.0,41.87,518.0,33756.0,85900.0,23.1,69.57,18.07,7.25,0.65,1.63,0.17,2.43,0.24,1850.0,572.0,2.76,8.93,0,0,0
37133,2002,Onslow County,North Carolina,150355.0,12.91,21271.0,41.87,518.0,33756.0,85900.0,23.1,69.57,18.07,7.25,0.65,1.63,0.17,2.43,0.24,2249.0,466.0,2.19,10.57,0,0,0
37133,2003,Onslow County,North Carolina,150355.0,12.91,21832.0,41.87,518.0,33756.0,85900.0,23.1,69.57,18.07,7.25,0.65,1.63,0.17,2.43,0.24,2001.0,367.0,1.68,9.17,0,0,0
37133,2004,Onslow County,North Carolina,150355.0,12.91,22393.0,41.87,518.0,33756.0,85900.0,23.1,69.57,18.07,7.25,0.65,1.63,0.17,2.43,0.24,1674.0,655.0,2.93,7.48,0,0,0
37133,2005,Onslow County,North Carolina,165181.0,11.13,22954.0,44.24,755.0,41725.0,127000.0,27.6,70.54,16.67,7.02,0.61,1.92,0.06,2.9,0.28,1420.0,436.0,1.9,6.19,0,0,0
37133,2006,Onslow County,North Carolina,165181.0,11.13,23515.0,44.24,755.0,41725.0,127000.0,27.6,70.54,16.67,7.02,0.61,1.92,0.06,2.9,0.28,1719.0,392.0,1.67,7.31,0,0,0
37133,2007,Onslow County,North Carolina,165181.0,11.13,24077.0,44.24,755.0,41725.0,127000.0,27.6,70.54,16.67,7.02,0.61,1.92,0.06,2.9,0.28,1993.0,823.0,3.42,8.28,0,0,0
37133,2008,Onslow County,North Carolina,165181.0,11.13,24638.0,44.24,755.0,41725.0,127000.0,27.6,70.54,16.67,7.02,0.61,1.92,0.06,2.9,0.28,2039.0,965.0,3.92,8.28,0,0,0
37133,2009,Onslow County,North Carolina,165181.0,11.13,25199.0,44.24,755.0,41725.0,127000.0,27.6,70.54,16.67,7.02,0.61,1.92,0.06,2.9,0.28,1681.0,778.0,3.09,6.67,0,0,0
37133,2010,Onslow County,North Carolina,177772.0,11.14,25760.0,42.87,908.0,45812.0,149900.0,29.8,68.94,14.95,10.07,0.57,1.78,0.25,3.28,0.16,1685.0,802.0,3.11,6.54,0,0,0
37133,2011,Onslow County,North Carolina,183753.0,11.85,26816.0,46.24,943.0,46335.0,154000.0,31.7,67.29,14.82,11.62,0.56,1.76,0.21,3.64,0.11,1689.0,836.0,3.12,6.3,0,0,0
37133,2012,Onslow County,North Carolina,183753.0,11.85,27872.0,46.24,943.0,46335.0,154000.0,31.7,67.29,14.82,11.62,0.56,1.76,0.21,3.64,0.11,1786.0,466.0,1.67,6.41,0,0,0
37133,2013,Onslow County,North Carolina,183753.0,11.85,28928.0,46.24,943.0,46335.0,154000.0,31.7,67.29,14.82,11.62,0.56,1.76,0.21,3.64,0.11,1857.0,710.0,2.45,6.42,0,0,0
37133,2014,Onslow County,North Carolina,183753.0,11.85,29983.0,46.24,943.0,46335.0,154000.0,31.7,67.29,14.82,11.62,0.56,1.76,0.21,3.64,0.11,1906.0,839.0,2.8,6.36,0,0,0
37133,2015,Onslow County,North Carolina,183753.0,11.85,31039.0,46.24,943.0,46335.0,154000.0,31.7,67.29,14.82,11.62,0.56,1.76,0.21,3.64,0.11,1931.0,903.0,2.91,6.22,0,0,0
37133,2016,Onslow County,North Carolina,183753.0,11.85,32095.0,46.24,943.0,46335.0,154000.0,31.7,67.29,14.82,11.62,0.56,1.76,0.21,3.64,0.11,2192.0,1028.0,3.2,6.83,0,0,0
37135,2000,Orange County,North Carolina,118227.0,14.13,19448.0,42.4,684.0,42372.0,179000.0,30.9,75.83,13.68,4.46,0.33,4.09,0.02,1.44,0.14,439.0,410.0,2.11,2.26,1,0,0
37135,2001,Orange County,North Carolina,118227.0,14.13,19556.0,42.4,684.0,42372.0,179000.0,30.9,75.83,13.68,4.46,0.33,4.09,0.02,1.44,0.14,870.0,344.0,1.76,4.45,1,0,0
37135,2002,Orange County,North Carolina,118227.0,14.13,19664.0,42.4,684.0,42372.0,179000.0,30.9,75.83,13.68,4.46,0.33,4.09,0.02,1.44,0.14,1704.0,341.0,1.73,8.67,0,0,0
37135,2003,Orange County,North Carolina,118227.0,14.13,19772.0,42.4,684.0,42372.0,179000.0,30.9,75.83,13.68,4.46,0.33,4.09,0.02,1.44,0.14,1461.0,181.0,0.92,7.39,0,0,0
37135,2004,Orange County,North Carolina,118227.0,14.13,19880.0,42.4,684.0,42372.0,179000.0,30.9,75.83,13.68,4.46,0.33,4.09,0.02,1.44,0.14,1342.0,413.0,2.08,6.75,0,0,0
37135,2005,Orange County,North Carolina,124503.0,8.25,19987.0,40.45,795.0,49836.0,239500.0,36.4,72.96,13.38,5.75,0.38,5.84,0.01,1.49,0.18,1525.0,376.0,1.88,7.63,0,0,0
37135,2006,Orange County,North Carolina,124503.0,8.25,20095.0,40.45,795.0,49836.0,239500.0,36.4,72.96,13.38,5.75,0.38,5.84,0.01,1.49,0.18,1406.0,330.0,1.64,7.0,0,0,0
37135,2007,Orange County,North Carolina,124503.0,8.25,20203.0,40.45,795.0,49836.0,239500.0,36.4,72.96,13.38,5.75,0.38,5.84,0.01,1.49,0.18,1720.0,463.0,2.29,8.51,0,0,0
37135,2008,Orange County,North Carolina,124503.0,8.25,20311.0,40.45,795.0,49836.0,239500.0,36.4,72.96,13.38,5.75,0.38,5.84,0.01,1.49,0.18,1425.0,409.0,2.01,7.02,0,0,0
37135,2009,Orange County,North Carolina,124503.0,8.25,20419.0,40.45,795.0,49836.0,239500.0,36.4,72.96,13.38,5.75,0.38,5.84,0.01,1.49,0.18,1309.0,555.0,2.72,6.41,0,0,0
37135,2010,Orange County,North Carolina,133801.0,10.0,20527.0,39.89,854.0,55241.0,272900.0,32.8,70.76,11.75,8.23,0.29,6.72,0.03,1.99,0.24,1275.0,553.0,2.69,6.21,0,0,0
37135,2011,Orange County,North Carolina,138644.0,7.53,20956.0,39.61,935.0,59290.0,272600.0,30.3,69.78,11.52,8.3,0.41,7.29,0.02,2.42,0.26,1159.0,528.0,2.52,5.53,0,0,0
37135,2012,Orange County,North Carolina,138644.0,7.53,21382.0,39.61,935.0,59290.0,272600.0,30.3,69.78,11.52,8.3,0.41,7.29,0.02,2.42,0.26,1165.0,517.0,2.42,5.45,0,0,0
37135,2013,Orange County,North Carolina,138644.0,7.53,21810.0,39.61,935.0,59290.0,272600.0,30.3,69.78,11.52,8.3,0.41,7.29,0.02,2.42,0.26,1148.0,490.0,2.25,5.26,0,0,0
37135,2014,Orange County,North Carolina,138644.0,7.53,22237.0,39.61,935.0,59290.0,272600.0,30.3,69.78,11.52,8.3,0.41,7.29,0.02,2.42,0.26,1070.0,291.0,1.31,4.81,0,0,0
37135,2015,Orange County,North Carolina,138644.0,7.53,22665.0,39.61,935.0,59290.0,272600.0,30.3,69.78,11.52,8.3,0.41,7.29,0.02,2.42,0.26,937.0,364.0,1.61,4.13,0,0,0
37135,2016,Orange County,North Carolina,138644.0,7.53,23092.0,39.61,935.0,59290.0,272600.0,30.3,69.78,11.52,8.3,0.41,7.29,0.02,2.42,0.26,973.0,423.0,1.83,4.21,0,0,0
37137,2000,Pamlico County,North Carolina,12934.0,15.33,922.0,17.81,466.0,34084.0,89900.0,25.4,72.55,24.49,1.32,0.51,0.38,0.02,0.66,0.07,21.0,21.0,2.28,2.28,0,0,0
37137,2001,Pamlico County,North Carolina,12934.0,15.33,945.0,17.81,466.0,34084.0,89900.0,25.4,72.55,24.49,1.32,0.51,0.38,0.02,0.66,0.07,44.0,27.0,2.86,4.66,0,0,0
37137,2002,Pamlico County,North Carolina,12934.0,15.33,968.0,17.81,466.0,34084.0,89900.0,25.4,72.55,24.49,1.32,0.51,0.38,0.02,0.66,0.07,62.0,30.0,3.1,6.4,0,0,0
37137,2003,Pamlico County,North Carolina,12934.0,15.33,991.0,17.81,466.0,34084.0,89900.0,25.4,72.55,24.49,1.32,0.51,0.38,0.02,0.66,0.07,42.0,18.0,1.82,4.24,0,0,0
37137,2004,Pamlico County,North Carolina,12934.0,15.33,1014.0,17.81,466.0,34084.0,89900.0,25.4,72.55,24.49,1.32,0.51,0.38,0.02,0.66,0.07,34.0,23.0,2.27,3.35,0,0,0
37137,2005,Pamlico County,North Carolina,12470.0,7.91,1038.0,20.22,655.0,37936.0,115500.0,30.6,74.01,22.56,1.4,0.34,0.17,0.0,1.52,0.0,26.0,6.0,0.58,2.51,0,0,0
37137,2006,Pamlico County,North Carolina,12470.0,7.91,1061.0,20.22,655.0,37936.0,115500.0,30.6,74.01,22.56,1.4,0.34,0.17,0.0,1.52,0.0,49.0,24.0,2.26,4.62,0,0,0
37137,2007,Pamlico County,North Carolina,12470.0,7.91,1084.0,20.22,655.0,37936.0,115500.0,30.6,74.01,22.56,1.4,0.34,0.17,0.0,1.52,0.0,61.0,16.0,1.48,5.63,0,0,0
37137,2008,Pamlico County,North Carolina,12470.0,7.91,1107.0,20.22,655.0,37936.0,115500.0,30.6,74.01,22.56,1.4,0.34,0.17,0.0,1.52,0.0,47.0,16.0,1.45,4.25,0,0,0
37137,2009,Pamlico County,North Carolina,12470.0,7.91,1130.0,20.22,655.0,37936.0,115500.0,30.6,74.01,22.56,1.4,0.34,0.17,0.0,1.52,0.0,51.0,27.0,2.39,4.51,0,0,0
37137,2010,Pamlico County,North Carolina,13144.0,10.25,1153.0,21.0,719.0,43825.0,154400.0,30.2,74.77,19.92,3.13,0.55,0.37,0.08,1.14,0.05,41.0,15.0,1.3,3.56,0,0,0
37137,2011,Pamlico County,North Carolina,12982.0,9.12,1184.0,24.1,732.0,43444.0,150800.0,31.3,74.14,18.71,3.38,0.61,0.26,0.79,1.93,0.18,45.0,15.0,1.27,3.8,0,0,0
37137,2012,Pamlico County,North Carolina,12982.0,9.12,1215.0,24.1,732.0,43444.0,150800.0,31.3,74.14,18.71,3.38,0.61,0.26,0.79,1.93,0.18,38.0,18.0,1.48,3.13,0,0,0
37137,2013,Pamlico County,North Carolina,12982.0,9.12,1247.0,24.1,732.0,43444.0,150800.0,31.3,74.14,18.71,3.38,0.61,0.26,0.79,1.93,0.18,29.0,15.0,1.2,2.33,0,0,0
37137,2014,Pamlico County,North Carolina,12982.0,9.12,1278.0,24.1,732.0,43444.0,150800.0,31.3,74.14,18.71,3.38,0.61,0.26,0.79,1.93,0.18,45.0,21.0,1.64,3.52,0,0,0
37137,2015,Pamlico County,North Carolina,12982.0,9.12,1309.0,24.1,732.0,43444.0,150800.0,31.3,74.14,18.71,3.38,0.61,0.26,0.79,1.93,0.18,38.0,32.0,2.44,2.9,0,0,0
37137,2016,Pamlico County,North Carolina,12982.0,9.12,1340.0,24.1,732.0,43444.0,150800.0,31.3,74.14,18.71,3.38,0.61,0.26,0.79,1.93,0.18,26.0,12.0,0.9,1.94,0,0,0
37139,2000,Pasquotank County,North Carolina,34897.0,18.4,4429.0,34.31,493.0,30444.0,85500.0,27.4,56.35,39.92,1.23,0.34,0.85,0.04,1.16,0.1,,,,,0,0,0
37139,2001,Pasquotank County,North Carolina,34897.0,18.4,4506.0,34.31,493.0,30444.0,85500.0,27.4,56.35,39.92,1.23,0.34,0.85,0.04,1.16,0.1,539.0,255.0,5.66,11.96,0,0,0
37139,2002,Pasquotank County,North Carolina,34897.0,18.4,4584.0,34.31,493.0,30444.0,85500.0,27.4,56.35,39.92,1.23,0.34,0.85,0.04,1.16,0.1,1212.0,272.0,5.93,26.44,0,0,0
37139,2003,Pasquotank County,North Carolina,34897.0,18.4,4661.0,34.31,493.0,30444.0,85500.0,27.4,56.35,39.92,1.23,0.34,0.85,0.04,1.16,0.1,1083.0,267.0,5.73,23.23,0,0,0
37139,2004,Pasquotank County,North Carolina,34897.0,18.4,4739.0,34.31,493.0,30444.0,85500.0,27.4,56.35,39.92,1.23,0.34,0.85,0.04,1.16,0.1,,,,,0,0,0
37139,2005,Pasquotank County,North Carolina,40334.0,11.85,4816.0,34.88,697.0,44319.0,163000.0,30.8,56.56,38.32,2.29,0.55,1.14,0.0,1.09,0.06,,,,,0,0,0
37139,2006,Pasquotank County,North Carolina,40334.0,11.85,4893.0,34.88,697.0,44319.0,163000.0,30.8,56.56,38.32,2.29,0.55,1.14,0.0,1.09,0.06,,,,,0,0,0
37139,2007,Pasquotank County,North Carolina,40334.0,11.85,4971.0,34.88,697.0,44319.0,163000.0,30.8,56.56,38.32,2.29,0.55,1.14,0.0,1.09,0.06,,,,,0,0,0
37139,2008,Pasquotank County,North Carolina,40334.0,11.85,5048.0,34.88,697.0,44319.0,163000.0,30.8,56.56,38.32,2.29,0.55,1.14,0.0,1.09,0.06,,,,,0,0,0
37139,2009,Pasquotank County,North Carolina,40334.0,11.85,5126.0,34.88,697.0,44319.0,163000.0,30.8,56.56,38.32,2.29,0.55,1.14,0.0,1.09,0.06,,,,,0,0,0
37139,2010,Pasquotank County,North Carolina,40661.0,14.59,5203.0,34.79,841.0,46032.0,176100.0,31.9,55.01,37.52,4.04,0.3,1.1,0.04,1.83,0.15,,,,,0,0,0
37139,2011,Pasquotank County,North Carolina,40018.0,15.17,5267.0,37.5,861.0,45378.0,158800.0,34.8,54.91,36.85,4.5,0.17,1.41,0.28,1.74,0.15,,,,,0,0,0
37139,2012,Pasquotank County,North Carolina,40018.0,15.17,5331.0,37.5,861.0,45378.0,158800.0,34.8,54.91,36.85,4.5,0.17,1.41,0.28,1.74,0.15,,,,,0,0,0
37139,2013,Pasquotank County,North Carolina,40018.0,15.17,5395.0,37.5,861.0,45378.0,158800.0,34.8,54.91,36.85,4.5,0.17,1.41,0.28,1.74,0.15,,,,,0,0,0
37139,2014,Pasquotank County,North Carolina,40018.0,15.17,5458.0,37.5,861.0,45378.0,158800.0,34.8,54.91,36.85,4.5,0.17,1.41,0.28,1.74,0.15,,,,,0,0,0
37139,2015,Pasquotank County,North Carolina,40018.0,15.17,5522.0,37.5,861.0,45378.0,158800.0,34.8,54.91,36.85,4.5,0.17,1.41,0.28,1.74,0.15,,,,,0,0,0
37139,2016,Pasquotank County,North Carolina,40018.0,15.17,5586.0,37.5,861.0,45378.0,158800.0,34.8,54.91,36.85,4.5,0.17,1.41,0.28,1.74,0.15,,,,,0,0,0
37141,2000,Pender County,North Carolina,41082.0,13.59,2794.0,17.4,491.0,35902.0,113400.0,25.9,71.66,23.21,3.64,0.43,0.18,0.03,0.79,0.05,87.0,86.0,3.08,3.11,1,0,0
